dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,windspeed,casual,registered,cnt,day,dayInstant,pct_registered,pct_registered_hourly,pct_registered_monthly,day_night,temp*windspeed,hum^2
2011-12-23,8434,1,0,12,1,0,5,1,3,0.4,0.194,1,11,12,23,night,0.9166666666666666,0.8018548480591745,0.8974497822386891,0,0.0776,0.7569
2011-12-23,8435,1,0,12,2,0,5,1,3,0.38,0.1343,1,12,13,23,night,0.9230769230769231,0.7990380385685414,0.8974497822386891,0,0.051034,0.8835999999999999
2011-12-23,8436,1,0,12,3,0,5,1,3,0.38,0.1343,0,4,4,23,night,1.0,0.8173170279753528,0.8974497822386891,0,0.051034,0.8835999999999999
2011-12-23,8437,1,0,12,4,0,5,1,3,0.38,0.2836,0,2,2,23,night,1.0,0.8342918234201965,0.8974497822386891,0,0.107768,0.8835999999999999
2011-12-23,8438,1,0,12,5,0,5,1,1,0.36,0.194,0,8,8,23,night,1.0,0.9090063926361744,0.8974497822386891,0,0.06984,0.8649000000000001
2011-12-23,8439,1,0,12,6,0,5,1,1,0.38,0.2537,0,40,40,23,morning,1.0,0.9054121705685394,0.8974497822386891,0,0.09640599999999999,0.6723999999999999
2011-12-23,8440,1,0,12,7,0,5,1,1,0.38,0.2239,4,88,92,23,morning,0.9565217391304348,0.9052410889673277,0.8974497822386891,1,0.08508199999999999,0.6723999999999999
2011-12-23,8441,1,0,12,8,0,5,1,1,0.4,0.2537,9,173,182,23,morning,0.9505494505494505,0.8967975977869581,0.8974497822386891,1,0.10148,0.5776
2011-12-23,8442,1,0,12,9,0,5,1,1,0.4,0.2985,4,152,156,23,morning,0.9743589743589743,0.854061979877075,0.8974497822386891,1,0.1194,0.43560000000000004
2011-12-23,8443,1,0,12,10,0,5,1,1,0.4,0.3582,8,96,104,23,midday,0.9230769230769231,0.7610313538911803,0.8974497822386891,1,0.14328000000000002,0.3844
2011-12-23,8444,1,0,12,11,0,5,1,1,0.4,0.4478,26,148,174,23,midday,0.8505747126436781,0.7484355684678509,0.8974497822386891,1,0.17912,0.3364
2011-12-23,8445,1,0,12,12,0,5,1,1,0.4,0.5224,14,156,170,23,midday,0.9176470588235294,0.7706762783326729,0.8974497822386891,1,0.20896,0.2916
2011-12-23,8446,1,0,12,13,0,5,1,1,0.4,0.4627,17,177,194,23,midday,0.9123711340206185,0.7616378079174793,0.8974497822386891,1,0.18508000000000002,0.25
2011-12-23,8447,1,0,12,14,0,5,1,1,0.4,0.4179,23,177,200,23,midday,0.885,0.7343085608927046,0.8974497822386891,1,0.16716,0.2916
2011-12-23,8448,1,0,12,15,0,5,1,1,0.38,0.3582,12,191,203,23,midday,0.9408866995073891,0.7443709615117798,0.8974497822386891,1,0.13611600000000001,0.2916
2011-12-23,8449,1,0,12,16,0,5,1,1,0.38,0.2985,15,166,181,23,midday,0.9171270718232044,0.7915030545157116,0.8974497822386891,1,0.11343,0.25
2011-12-23,8450,1,0,12,17,0,5,1,1,0.36,0.2239,11,129,140,23,midday,0.9214285714285714,0.8218719530675913,0.8974497822386891,1,0.080604,0.28090000000000004
2011-12-23,8451,1,0,12,18,0,5,1,1,0.36,0.2537,4,91,95,23,afternoon,0.9578947368421052,0.841917754177425,0.8974497822386891,1,0.091332,0.25
2011-12-23,8452,1,0,12,19,0,5,1,1,0.34,0.194,1,75,76,23,afternoon,0.9868421052631579,0.8453556597500091,0.8974497822386891,1,0.06596,0.28090000000000004
2011-12-23,8453,1,0,12,20,0,5,1,1,0.32,0.3284,3,47,50,23,afternoon,0.94,0.8440735162678698,0.8974497822386891,1,0.10508800000000001,0.3721
2011-12-23,8454,1,0,12,21,0,5,1,1,0.32,0.2239,0,32,32,23,afternoon,1.0,0.8463485753419405,0.8974497822386891,1,0.071648,0.3721
2011-12-23,8455,1,0,12,22,0,5,1,1,0.32,0.194,4,43,47,23,night,0.9148936170212766,0.8437551432947441,0.8974497822386891,1,0.06208,0.43560000000000004
2011-12-23,8456,1,0,12,23,0,5,1,1,0.32,0.1343,4,21,25,23,night,0.84,0.8388922846577078,0.8974497822386891,1,0.042976,0.43560000000000004
2011-12-24,8457,1,0,12,0,0,6,0,2,0.32,0.1642,3,20,23,24,night,0.8695652173913043,0.8163168826313831,0.8974497822386891,0,0.05254400000000001,0.48999999999999994
2011-12-24,8458,1,0,12,1,0,6,0,2,0.32,0.0,1,15,16,24,night,0.9375,0.8018548480591745,0.8974497822386891,0,0.0,0.43560000000000004
2011-12-24,8459,1,0,12,2,0,6,0,2,0.32,0.0896,4,22,26,24,night,0.8461538461538461,0.7990380385685414,0.8974497822386891,0,0.028672,0.43560000000000004
2011-12-24,8460,1,0,12,3,0,6,0,2,0.32,0.0896,0,5,5,24,night,1.0,0.8173170279753528,0.8974497822386891,0,0.028672,0.48999999999999994
2011-12-24,8461,1,0,12,4,0,6,0,2,0.32,0.1642,0,3,3,24,night,1.0,0.8342918234201965,0.8974497822386891,0,0.05254400000000001,0.43560000000000004
2011-12-24,8462,1,0,12,5,0,6,0,2,0.32,0.1642,1,3,4,24,night,0.75,0.9090063926361744,0.8974497822386891,0,0.05254400000000001,0.43560000000000004
2011-12-24,8463,1,0,12,6,0,6,0,2,0.3,0.1642,0,10,10,24,morning,1.0,0.9054121705685394,0.8974497822386891,0,0.049260000000000005,0.5625
2011-12-24,8464,1,0,12,7,0,6,0,1,0.3,0.3582,0,10,10,24,morning,1.0,0.9052410889673277,0.8974497822386891,1,0.10746,0.48999999999999994
2011-12-24,8465,1,0,12,8,0,6,0,1,0.28,0.194,0,27,27,24,morning,1.0,0.8967975977869581,0.8974497822386891,1,0.05432000000000001,0.48999999999999994
2011-12-24,8466,1,0,12,9,0,6,0,1,0.3,0.4179,3,53,56,24,morning,0.9464285714285714,0.854061979877075,0.8974497822386891,1,0.12536999999999998,0.2025
2011-12-24,8467,1,0,12,10,0,6,0,1,0.3,0.4925,4,52,56,24,midday,0.9285714285714286,0.7610313538911803,0.8974497822386891,1,0.14775,0.17639999999999997
2011-12-24,8468,1,0,12,11,0,6,0,1,0.32,0.3582,9,62,71,24,midday,0.8732394366197183,0.7484355684678509,0.8974497822386891,1,0.114624,0.1521
2011-12-24,8469,1,0,12,12,0,6,0,1,0.34,0.2836,15,79,94,24,midday,0.8404255319148937,0.7706762783326729,0.8974497822386891,1,0.09642400000000001,0.1521
2011-12-24,8470,1,0,12,13,0,6,0,1,0.34,0.2985,24,97,121,24,midday,0.8016528925619835,0.7616378079174793,0.8974497822386891,1,0.10149,0.1521
2011-12-24,8471,1,0,12,14,0,6,0,1,0.34,0.2985,15,70,85,24,midday,0.8235294117647058,0.7343085608927046,0.8974497822386891,1,0.10149,0.1521
2011-12-24,8472,1,0,12,15,0,6,0,1,0.32,0.2239,15,82,97,24,midday,0.845360824742268,0.7443709615117798,0.8974497822386891,1,0.071648,0.1521
2011-12-24,8473,1,0,12,16,0,6,0,1,0.32,0.194,25,74,99,24,midday,0.7474747474747475,0.7915030545157116,0.8974497822386891,1,0.06208,0.17639999999999997
2011-12-24,8474,1,0,12,17,0,6,0,1,0.28,0.1343,15,53,68,24,midday,0.7794117647058824,0.8218719530675913,0.8974497822386891,1,0.037604000000000005,0.2025
2011-12-24,8475,1,0,12,18,0,6,0,1,0.3,0.0896,2,33,35,24,afternoon,0.9428571428571428,0.841917754177425,0.8974497822386891,1,0.026879999999999998,0.17639999999999997
2011-12-24,8476,1,0,12,19,0,6,0,1,0.3,0.0896,1,24,25,24,afternoon,0.96,0.8453556597500091,0.8974497822386891,1,0.026879999999999998,0.27040000000000003
2011-12-24,8477,1,0,12,20,0,6,0,1,0.26,0.1343,5,19,24,24,afternoon,0.7916666666666666,0.8440735162678698,0.8974497822386891,1,0.034918000000000005,0.31360000000000005
2011-12-24,8478,1,0,12,21,0,6,0,1,0.26,0.1642,4,15,19,24,afternoon,0.7894736842105263,0.8463485753419405,0.8974497822386891,1,0.04269200000000001,0.31360000000000005
2011-12-24,8479,1,0,12,22,0,6,0,1,0.24,0.0,8,12,20,24,night,0.6,0.8437551432947441,0.8974497822386891,1,0.0,0.27040000000000003
2011-12-24,8480,1,0,12,23,0,6,0,1,0.24,0.0,1,16,17,24,night,0.9411764705882353,0.8388922846577078,0.8974497822386891,1,0.0,0.31360000000000005
2011-12-25,8481,1,0,12,0,0,0,0,1,0.24,0.194,2,4,6,25,night,0.6666666666666666,0.8163168826313831,0.8974497822386891,0,0.04656,0.36
2011-12-25,8482,1,0,12,1,0,0,0,1,0.22,0.1343,2,2,4,25,night,0.5,0.8018548480591745,0.8974497822386891,0,0.029546,0.4760999999999999
2011-12-25,8483,1,0,12,2,0,0,0,1,0.22,0.0896,0,2,2,25,night,1.0,0.7990380385685414,0.8974497822386891,0,0.019712,0.5625
2011-12-25,8484,1,0,12,3,0,0,0,1,0.22,0.0,1,3,4,25,night,0.75,0.8173170279753528,0.8974497822386891,0,0.0,0.5184
2011-12-25,8485,1,0,12,5,0,0,0,1,0.2,0.1045,0,1,1,25,night,1.0,0.9090063926361744,0.8974497822386891,0,0.020900000000000002,0.5625
2011-12-25,8486,1,0,12,6,0,0,0,1,0.2,0.1045,0,1,1,25,morning,1.0,0.9054121705685394,0.8974497822386891,0,0.020900000000000002,0.5625
2011-12-25,8487,1,0,12,7,0,0,0,1,0.22,0.1045,0,4,4,25,morning,1.0,0.9052410889673277,0.8974497822386891,1,0.02299,0.6400000000000001
2011-12-25,8488,1,0,12,8,0,0,0,1,0.2,0.1642,1,4,5,25,morning,0.8,0.8967975977869581,0.8974497822386891,1,0.03284,0.6400000000000001
2011-12-25,8489,1,0,12,9,0,0,0,1,0.24,0.1642,3,20,23,25,morning,0.8695652173913043,0.854061979877075,0.8974497822386891,1,0.039408,0.7569
2011-12-25,8490,1,0,12,10,0,0,0,1,0.26,0.2537,31,12,43,25,midday,0.27906976744186046,0.7610313538911803,0.8974497822386891,1,0.06596199999999999,0.6561000000000001
2011-12-25,8491,1,0,12,11,0,0,0,1,0.3,0.1642,43,42,85,25,midday,0.49411764705882355,0.7484355684678509,0.8974497822386891,1,0.049260000000000005,0.48999999999999994
2011-12-25,8492,1,0,12,12,0,0,0,1,0.3,0.2985,25,41,66,25,midday,0.6212121212121212,0.7706762783326729,0.8974497822386891,1,0.08954999999999999,0.5625
2011-12-25,8493,1,0,12,13,0,0,0,1,0.32,0.2537,40,39,79,25,midday,0.4936708860759494,0.7616378079174793,0.8974497822386891,1,0.08118399999999999,0.48999999999999994
2011-12-25,8494,1,0,12,14,0,0,0,1,0.34,0.2537,41,45,86,25,midday,0.5232558139534884,0.7343085608927046,0.8974497822386891,1,0.086258,0.3721
2011-12-25,8495,1,0,12,15,0,0,0,1,0.34,0.194,43,48,91,25,midday,0.5274725274725275,0.7443709615117798,0.8974497822386891,1,0.06596,0.3721
2011-12-25,8496,1,0,12,16,0,0,0,1,0.36,0.1045,35,51,86,25,midday,0.5930232558139535,0.7915030545157116,0.8974497822386891,1,0.037619999999999994,0.32489999999999997
2011-12-25,8497,1,0,12,17,0,0,0,1,0.34,0.1343,11,33,44,25,midday,0.75,0.8218719530675913,0.8974497822386891,1,0.045662,0.3721
2011-12-25,8498,1,0,12,18,0,0,0,1,0.32,0.194,7,23,30,25,afternoon,0.7666666666666667,0.841917754177425,0.8974497822386891,1,0.06208,0.48999999999999994
2011-12-25,8499,1,0,12,19,0,0,0,1,0.32,0.1343,2,14,16,25,afternoon,0.875,0.8453556597500091,0.8974497822386891,1,0.042976,0.32489999999999997
2011-12-25,8500,1,0,12,20,0,0,0,1,0.32,0.0896,8,18,26,25,afternoon,0.6923076923076923,0.8440735162678698,0.8974497822386891,1,0.028672,0.24009999999999998
2011-12-25,8501,1,0,12,21,0,0,0,1,0.3,0.1343,4,15,19,25,afternoon,0.7894736842105263,0.8463485753419405,0.8974497822386891,1,0.04029,0.31360000000000005
2011-12-25,8502,1,0,12,22,0,0,0,1,0.28,0.1642,2,15,17,25,night,0.8823529411764706,0.8437551432947441,0.8974497822386891,1,0.04597600000000001,0.3721
2011-12-25,8503,1,0,12,23,0,0,0,1,0.26,0.1343,2,14,16,25,night,0.875,0.8388922846577078,0.8974497822386891,1,0.034918000000000005,0.42250000000000004
2011-12-26,8504,1,0,12,0,1,1,0,1,0.22,0.1642,5,6,11,26,night,0.5454545454545454,0.8163168826313831,0.8974497822386891,0,0.036124,0.5625
2011-12-26,8505,1,0,12,1,1,1,0,1,0.28,0.194,3,7,10,26,night,0.7,0.8018548480591745,0.8974497822386891,0,0.05432000000000001,0.31360000000000005
2011-12-26,8506,1,0,12,2,1,1,0,1,0.34,0.2239,2,5,7,26,night,0.7142857142857143,0.7990380385685414,0.8974497822386891,0,0.076126,0.2116
2011-12-26,8507,1,0,12,4,1,1,0,1,0.34,0.2985,0,2,2,26,night,1.0,0.8342918234201965,0.8974497822386891,0,0.10149,0.2116
2011-12-26,8508,1,0,12,5,1,1,0,1,0.34,0.3881,0,4,4,26,night,1.0,0.9090063926361744,0.8974497822386891,0,0.13195400000000002,0.17639999999999997
2011-12-26,8509,1,0,12,6,1,1,0,1,0.32,0.2836,0,4,4,26,morning,1.0,0.9054121705685394,0.8974497822386891,0,0.09075200000000001,0.2025
2011-12-26,8510,1,0,12,7,1,1,0,1,0.32,0.194,2,17,19,26,morning,0.8947368421052632,0.9052410889673277,0.8974497822386891,1,0.06208,0.2025
2011-12-26,8511,1,0,12,8,1,1,0,1,0.32,0.1343,5,13,18,26,morning,0.7222222222222222,0.8967975977869581,0.8974497822386891,1,0.042976,0.2025
2011-12-26,8512,1,0,12,9,1,1,0,1,0.34,0.2985,24,38,62,26,morning,0.6129032258064516,0.854061979877075,0.8974497822386891,1,0.10149,0.2116
2011-12-26,8513,1,0,12,10,1,1,0,1,0.34,0.5224,31,39,70,26,midday,0.5571428571428572,0.7610313538911803,0.8974497822386891,1,0.177616,0.17639999999999997
2011-12-26,8514,1,0,12,11,1,1,0,1,0.34,0.5821,40,51,91,26,midday,0.5604395604395604,0.7484355684678509,0.8974497822386891,1,0.197914,0.2116
2011-12-26,8515,1,0,12,12,1,1,0,1,0.36,0.4627,34,66,100,26,midday,0.66,0.7706762783326729,0.8974497822386891,1,0.166572,0.18489999999999998
2011-12-26,8516,1,0,12,13,1,1,0,1,0.38,0.2985,57,83,140,26,midday,0.5928571428571429,0.7616378079174793,0.8974497822386891,1,0.11343,0.16000000000000003
2011-12-26,8517,1,0,12,14,1,1,0,1,0.38,0.3284,73,80,153,26,midday,0.5228758169934641,0.7343085608927046,0.8974497822386891,1,0.12479200000000001,0.16000000000000003
2011-12-26,8518,1,0,12,15,1,1,0,1,0.38,0.2537,26,105,131,26,midday,0.8015267175572519,0.7443709615117798,0.8974497822386891,1,0.09640599999999999,0.16000000000000003
2011-12-26,8519,1,0,12,16,1,1,0,1,0.36,0.2836,28,69,97,26,midday,0.711340206185567,0.7915030545157116,0.8974497822386891,1,0.102096,0.18489999999999998
2011-12-26,8520,1,0,12,17,1,1,0,1,0.34,0.2239,30,67,97,26,midday,0.6907216494845361,0.8218719530675913,0.8974497822386891,1,0.076126,0.2116
2011-12-26,8521,1,0,12,18,1,1,0,1,0.32,0.0896,21,54,75,26,afternoon,0.72,0.841917754177425,0.8974497822386891,1,0.028672,0.24009999999999998
2011-12-26,8522,1,0,12,19,1,1,0,1,0.3,0.0896,16,49,65,26,afternoon,0.7538461538461538,0.8453556597500091,0.8974497822386891,1,0.026879999999999998,0.42250000000000004
2011-12-26,8523,1,0,12,20,1,1,0,1,0.3,0.0896,14,42,56,26,afternoon,0.75,0.8440735162678698,0.8974497822386891,1,0.026879999999999998,0.31360000000000005
2011-12-26,8524,1,0,12,21,1,1,0,1,0.26,0.0,10,39,49,26,afternoon,0.7959183673469388,0.8463485753419405,0.8974497822386891,1,0.0,0.48999999999999994
2011-12-26,8525,1,0,12,22,1,1,0,1,0.26,0.0,5,22,27,26,night,0.8148148148148148,0.8437551432947441,0.8974497822386891,1,0.0,0.48999999999999994
2011-12-26,8526,1,0,12,23,1,1,0,1,0.26,0.1045,4,25,29,26,night,0.8620689655172413,0.8388922846577078,0.8974497822386891,1,0.02717,0.48999999999999994
2011-12-27,8527,1,0,12,0,0,2,1,1,0.26,0.1642,3,9,12,27,night,0.75,0.8163168826313831,0.8974497822386891,0,0.04269200000000001,0.48999999999999994
2011-12-27,8528,1,0,12,1,0,2,1,1,0.26,0.1343,0,6,6,27,night,1.0,0.8018548480591745,0.8974497822386891,0,0.034918000000000005,0.48999999999999994
2011-12-27,8529,1,0,12,2,0,2,1,1,0.26,0.1343,2,2,4,27,night,0.5,0.7990380385685414,0.8974497822386891,0,0.034918000000000005,0.48999999999999994
2011-12-27,8530,1,0,12,3,0,2,1,2,0.3,0.2239,0,3,3,27,night,1.0,0.8173170279753528,0.8974497822386891,0,0.06717,0.3721
2011-12-27,8531,1,0,12,4,0,2,1,2,0.3,0.2239,0,3,3,27,night,1.0,0.8342918234201965,0.8974497822386891,0,0.06717,0.42250000000000004
2011-12-27,8532,1,0,12,5,0,2,1,2,0.3,0.2836,0,8,8,27,night,1.0,0.9090063926361744,0.8974497822386891,0,0.08508,0.4096
2011-12-27,8533,1,0,12,6,0,2,1,2,0.3,0.2985,0,35,35,27,morning,1.0,0.9054121705685394,0.8974497822386891,0,0.08954999999999999,0.3721
2011-12-27,8534,1,0,12,7,0,2,1,2,0.3,0.2836,1,79,80,27,morning,0.9875,0.9052410889673277,0.8974497822386891,1,0.08508,0.42250000000000004
2011-12-27,8535,1,0,12,8,0,2,1,2,0.3,0.1642,9,155,164,27,morning,0.9451219512195121,0.8967975977869581,0.8974497822386891,1,0.049260000000000005,0.42250000000000004
2011-12-27,8536,1,0,12,9,0,2,1,3,0.32,0.1045,19,85,104,27,morning,0.8173076923076923,0.854061979877075,0.8974497822386891,1,0.03344,0.43560000000000004
2011-12-27,8537,1,0,12,10,0,2,1,2,0.32,0.0896,13,47,60,27,midday,0.7833333333333333,0.7610313538911803,0.8974497822386891,1,0.028672,0.43560000000000004
2011-12-27,8538,1,0,12,11,0,2,1,3,0.32,0.1045,6,24,30,27,midday,0.8,0.7484355684678509,0.8974497822386891,1,0.03344,0.43560000000000004
2011-12-27,8539,1,0,12,12,0,2,1,3,0.3,0.0896,8,16,24,27,midday,0.6666666666666666,0.7706762783326729,0.8974497822386891,1,0.026879999999999998,0.6561000000000001
2011-12-27,8540,1,0,12,13,0,2,1,3,0.3,0.1343,1,19,20,27,midday,0.95,0.7616378079174793,0.8974497822386891,1,0.04029,0.7569
2011-12-27,8541,1,0,12,14,0,2,1,3,0.42,0.3881,0,14,14,27,midday,1.0,0.7343085608927046,0.8974497822386891,1,0.163002,0.6723999999999999
2011-12-27,8542,1,0,12,15,0,2,1,3,0.42,0.3881,2,17,19,27,midday,0.8947368421052632,0.7443709615117798,0.8974497822386891,1,0.163002,0.6723999999999999
2011-12-27,8543,1,0,12,16,0,2,1,3,0.44,0.3284,2,44,46,27,midday,0.9565217391304348,0.7915030545157116,0.8974497822386891,1,0.144496,0.7744
2011-12-27,8544,1,0,12,17,0,2,1,3,0.4,0.1343,6,109,115,27,midday,0.9478260869565217,0.8218719530675913,0.8974497822386891,1,0.053720000000000004,0.7569
2011-12-27,8545,1,0,12,18,0,2,1,1,0.38,0.2836,9,126,135,27,afternoon,0.9333333333333333,0.841917754177425,0.8974497822386891,1,0.107768,0.7569
2011-12-27,8546,1,0,12,19,0,2,1,1,0.34,0.1642,3,87,90,27,afternoon,0.9666666666666667,0.8453556597500091,0.8974497822386891,1,0.05582800000000001,0.7569
2011-12-27,8547,1,0,12,20,0,2,1,1,0.32,0.0896,3,66,69,27,afternoon,0.9565217391304348,0.8440735162678698,0.8974497822386891,1,0.028672,0.8649000000000001
2011-12-27,8548,1,0,12,21,0,2,1,1,0.32,0.0896,11,52,63,27,afternoon,0.8253968253968254,0.8463485753419405,0.8974497822386891,1,0.028672,0.7569
2011-12-27,8549,1,0,12,22,0,2,1,1,0.32,0.0896,3,29,32,27,night,0.90625,0.8437551432947441,0.8974497822386891,1,0.028672,0.7569
2011-12-27,8550,1,0,12,23,0,2,1,1,0.3,0.1343,2,24,26,27,night,0.9230769230769231,0.8388922846577078,0.8974497822386891,1,0.04029,0.8649000000000001
2011-12-28,8551,1,0,12,0,0,3,1,1,0.32,0.1642,0,10,10,28,night,1.0,0.8163168826313831,0.8974497822386891,0,0.05254400000000001,0.7569
2011-12-28,8552,1,0,12,1,0,3,1,1,0.32,0.1642,0,12,12,28,night,1.0,0.8018548480591745,0.8974497822386891,0,0.05254400000000001,0.5776
2011-12-28,8553,1,0,12,2,0,3,1,1,0.32,0.2537,0,7,7,28,night,1.0,0.7990380385685414,0.8974497822386891,0,0.08118399999999999,0.3721
2011-12-28,8554,1,0,12,3,0,3,1,1,0.32,0.2537,0,4,4,28,night,1.0,0.8173170279753528,0.8974497822386891,0,0.08118399999999999,0.3721
2011-12-28,8555,1,0,12,5,0,3,1,1,0.32,0.3582,0,9,9,28,night,1.0,0.9090063926361744,0.8974497822386891,0,0.114624,0.32489999999999997
2011-12-28,8556,1,0,12,6,0,3,1,1,0.32,0.2537,1,42,43,28,morning,0.9767441860465116,0.9054121705685394,0.8974497822386891,0,0.08118399999999999,0.32489999999999997
2011-12-28,8557,1,0,12,7,0,3,1,1,0.32,0.2537,4,106,110,28,morning,0.9636363636363636,0.9052410889673277,0.8974497822386891,1,0.08118399999999999,0.32489999999999997
2011-12-28,8558,1,0,12,8,0,3,1,1,0.32,0.3582,11,206,217,28,morning,0.9493087557603687,0.8967975977869581,0.8974497822386891,1,0.114624,0.32489999999999997
2011-12-28,8559,1,0,12,9,0,3,1,1,0.32,0.3284,18,171,189,28,morning,0.9047619047619048,0.854061979877075,0.8974497822386891,1,0.10508800000000001,0.32489999999999997
2011-12-28,8560,1,0,12,10,0,3,1,1,0.34,0.2239,12,84,96,28,midday,0.875,0.7610313538911803,0.8974497822386891,1,0.076126,0.32489999999999997
2011-12-28,8561,1,0,12,11,0,3,1,1,0.36,0.3582,18,93,111,28,midday,0.8378378378378378,0.7484355684678509,0.8974497822386891,1,0.128952,0.2116
2011-12-28,8562,1,0,12,12,0,3,1,1,0.34,0.5522,32,108,140,28,midday,0.7714285714285715,0.7706762783326729,0.8974497822386891,1,0.18774800000000003,0.2116
2011-12-28,8563,1,0,12,13,0,3,1,1,0.34,0.4627,24,135,159,28,midday,0.8490566037735849,0.7616378079174793,0.8974497822386891,1,0.157318,0.1521
2011-12-28,8564,1,0,12,14,0,3,1,1,0.32,0.3881,24,96,120,28,midday,0.8,0.7343085608927046,0.8974497822386891,1,0.124192,0.1521
2011-12-28,8565,1,0,12,15,0,3,1,1,0.32,0.4179,16,101,117,28,midday,0.8632478632478633,0.7443709615117798,0.8974497822386891,1,0.133728,0.1296
2011-12-28,8566,1,0,12,16,0,3,1,1,0.3,0.4179,23,144,167,28,midday,0.8622754491017964,0.7915030545157116,0.8974497822386891,1,0.12536999999999998,0.1296
2011-12-28,8567,1,0,12,17,0,3,1,1,0.28,0.2537,25,225,250,28,midday,0.9,0.8218719530675913,0.8974497822386891,1,0.071036,0.1444
2011-12-28,8568,1,0,12,18,0,3,1,1,0.26,0.3284,10,159,169,28,afternoon,0.9408284023668639,0.841917754177425,0.8974497822386891,1,0.08538400000000002,0.1444
2011-12-28,8569,1,0,12,19,0,3,1,1,0.24,0.2537,16,135,151,28,afternoon,0.8940397350993378,0.8453556597500091,0.8974497822386891,1,0.06088799999999999,0.16809999999999997
2011-12-28,8570,1,0,12,20,0,3,1,1,0.24,0.2239,9,70,79,28,afternoon,0.8860759493670886,0.8440735162678698,0.8974497822386891,1,0.05373599999999999,0.16809999999999997
2011-12-28,8571,1,0,12,21,0,3,1,1,0.22,0.1343,7,63,70,28,afternoon,0.9,0.8463485753419405,0.8974497822386891,1,0.029546,0.1936
2011-12-28,8572,1,0,12,22,0,3,1,1,0.22,0.1045,2,31,33,28,night,0.9393939393939394,0.8437551432947441,0.8974497822386891,1,0.02299,0.1936
2011-12-28,8573,1,0,12,23,0,3,1,1,0.22,0.2537,3,36,39,28,night,0.9230769230769231,0.8388922846577078,0.8974497822386891,1,0.055813999999999996,0.1936
2011-12-29,8574,1,0,12,0,0,4,1,2,0.22,0.194,4,24,28,29,night,0.8571428571428571,0.8163168826313831,0.8974497822386891,0,0.04268,0.22089999999999999
2011-12-29,8575,1,0,12,1,0,4,1,1,0.22,0.2239,0,15,15,29,night,1.0,0.8018548480591745,0.8974497822386891,0,0.049257999999999996,0.22089999999999999
2011-12-29,8576,1,0,12,2,0,4,1,1,0.2,0.1045,0,3,3,29,night,1.0,0.7990380385685414,0.8974497822386891,0,0.020900000000000002,0.2601
2011-12-29,8577,1,0,12,3,0,4,1,1,0.2,0.194,0,2,2,29,night,1.0,0.8173170279753528,0.8974497822386891,0,0.0388,0.30250000000000005
2011-12-29,8578,1,0,12,4,0,4,1,1,0.2,0.1642,1,2,3,29,night,0.6666666666666666,0.8342918234201965,0.8974497822386891,0,0.03284,0.30250000000000005
2011-12-29,8579,1,0,12,5,0,4,1,1,0.2,0.1045,0,10,10,29,night,1.0,0.9090063926361744,0.8974497822386891,0,0.020900000000000002,0.30250000000000005
2011-12-29,8580,1,0,12,6,0,4,1,1,0.2,0.0,2,39,41,29,morning,0.9512195121951219,0.9054121705685394,0.8974497822386891,0,0.0,0.34809999999999997
2011-12-29,8581,1,0,12,7,0,4,1,1,0.18,0.0896,2,104,106,29,morning,0.9811320754716981,0.9052410889673277,0.8974497822386891,1,0.016128,0.4096
2011-12-29,8582,1,0,12,8,0,4,1,2,0.2,0.0,3,207,210,29,morning,0.9857142857142858,0.8967975977869581,0.8974497822386891,1,0.0,0.4096
2011-12-29,8583,1,0,12,9,0,4,1,2,0.2,0.1343,15,155,170,29,morning,0.9117647058823529,0.854061979877075,0.8974497822386891,1,0.026860000000000002,0.4096
2011-12-29,8584,1,0,12,10,0,4,1,2,0.22,0.1642,13,97,110,29,midday,0.8818181818181818,0.7610313538911803,0.8974497822386891,1,0.036124,0.4096
2011-12-29,8585,1,0,12,11,0,4,1,2,0.24,0.0896,23,99,122,29,midday,0.8114754098360656,0.7484355684678509,0.8974497822386891,1,0.021504,0.36
2011-12-29,8586,1,0,12,12,0,4,1,2,0.26,0.1045,12,118,130,29,midday,0.9076923076923077,0.7706762783326729,0.8974497822386891,1,0.02717,0.31360000000000005
2011-12-29,8587,1,0,12,13,0,4,1,2,0.28,0.1045,36,95,131,29,midday,0.7251908396946565,0.7616378079174793,0.8974497822386891,1,0.02926,0.27040000000000003
2011-12-29,8588,1,0,12,14,0,4,1,2,0.3,0.0,30,112,142,29,midday,0.7887323943661971,0.7343085608927046,0.8974497822386891,1,0.0,0.27040000000000003
2011-12-29,8589,1,0,12,15,0,4,1,2,0.3,0.0896,27,150,177,29,midday,0.847457627118644,0.7443709615117798,0.8974497822386891,1,0.026879999999999998,0.27040000000000003
2011-12-29,8590,1,0,12,16,0,4,1,1,0.3,0.1642,22,155,177,29,midday,0.8757062146892656,0.7915030545157116,0.8974497822386891,1,0.049260000000000005,0.27040000000000003
2011-12-29,8591,1,0,12,17,0,4,1,1,0.3,0.1642,14,226,240,29,midday,0.9416666666666667,0.8218719530675913,0.8974497822386891,1,0.049260000000000005,0.3721
2011-12-29,8592,1,0,12,18,0,4,1,1,0.3,0.1343,15,192,207,29,afternoon,0.927536231884058,0.841917754177425,0.8974497822386891,1,0.04029,0.31360000000000005
2011-12-29,8593,1,0,12,19,0,4,1,1,0.3,0.1045,11,124,135,29,afternoon,0.9185185185185185,0.8453556597500091,0.8974497822386891,1,0.031349999999999996,0.31360000000000005
