dteday,hr,holiday,workingday,temp,hum^2,windspeed,temp*windspeed,day_night,pct_registered_hourly,pct_registered_monthly,season_1,season_2,season_3,season_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_1,weathersit_2,weathersit_3,weathersit_4,dayInstant_afternoon,dayInstant_midday,dayInstant_morning,dayInstant_night
2012-01-04,1,0,1,0.04,0.1444,0.2985,0.01194,0,0.8018548480591745,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-01-04,2,0,1,0.02,0.1156,0.2836,0.005672,0,0.7990380385685414,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-01-04,3,0,1,0.02,0.1156,0.2836,0.005672,0,0.8173170279753528,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-01-04,4,0,1,0.02,0.1680999999999999,0.194,0.00388,0,0.8342918234201965,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-01-04,5,0,1,0.02,0.1680999999999999,0.194,0.00388,0,0.9090063926361744,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-01-04,6,0,1,0.02,0.1680999999999999,0.1642,0.003284,0,0.9054121705685394,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2012-01-04,7,0,1,0.02,0.1936,0.194,0.00388,1,0.9052410889673276,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2012-01-04,8,0,1,0.02,0.1936,0.1343,0.002686,1,0.8967975977869581,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2012-01-04,9,0,1,0.04,0.2025,0.1343,0.005372,1,0.854061979877075,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2012-01-04,10,0,1,0.06,0.2025,0.0,0.0,1,0.7610313538911803,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-01-04,11,0,1,0.08,0.1763999999999999,0.0896,0.007168,1,0.7484355684678509,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,12,0,1,0.1,0.2116,0.194,0.0194,1,0.7706762783326729,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,13,0,1,0.14,0.1848999999999999,0.2537,0.035518,1,0.7616378079174793,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,14,0,1,0.14,0.2116,0.2537,0.035518,1,0.7343085608927046,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,15,0,1,0.18,0.1369,0.3284,0.059112,1,0.7443709615117798,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,16,0,1,0.18,0.16,0.2836,0.051048,1,0.7915030545157116,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,17,0,1,0.2,0.16,0.194,0.0388,1,0.8218719530675913,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-04,18,0,1,0.2,0.1369,0.1343,0.02686,1,0.841917754177425,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2012-01-04,19,0,1,0.2,0.16,0.1045,0.0209,1,0.8453556597500091,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2012-01-04,20,0,1,0.2,0.16,0.194,0.0388,1,0.8440735162678698,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2012-01-04,21,0,1,0.2,0.1936,0.0,0.0,1,0.8463485753419405,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2012-01-04,22,0,1,0.2,0.2208999999999999,0.0896,0.01792,1,0.8437551432947441,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012-01-04,23,0,1,0.2,0.1936,0.1045,0.0209,1,0.8388922846577078,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2012-01-05,0,0,1,0.22,0.2208999999999999,0.194,0.04268,0,0.8163168826313831,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2012-01-05,1,0,1,0.2,0.2601,0.0896,0.01792,0,0.8018548480591745,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-01-05,2,0,1,0.2,0.2601,0.0896,0.01792,0,0.7990380385685414,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-01-05,3,0,1,0.2,0.3721,0.0,0.0,0,0.8173170279753528,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-01-05,4,0,1,0.2,0.3480999999999999,0.0896,0.01792,0,0.8342918234201965,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2012-01-05,5,0,1,0.2,0.3480999999999999,0.0896,0.01792,0,0.9090063926361744,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2012-01-05,6,0,1,0.2,0.5625,0.1343,0.02686,0,0.9054121705685394,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2012-01-05,7,0,1,0.2,0.4760999999999999,0.0896,0.01792,1,0.9052410889673276,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2012-01-05,8,0,1,0.2,0.5625,0.0,0.0,1,0.8967975977869581,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2012-01-05,9,0,1,0.22,0.4760999999999999,0.0,0.0,1,0.854061979877075,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2012-01-05,10,0,1,0.24,0.2704,0.0896,0.021504,1,0.7610313538911803,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2012-01-05,11,0,1,0.3,0.2400999999999999,0.0,0.0,1,0.7484355684678509,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,12,0,1,0.3,0.2400999999999999,0.2537,0.07611,1,0.7706762783326729,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,13,0,1,0.34,0.1763999999999999,0.2985,0.10149,1,0.7616378079174793,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,14,0,1,0.34,0.1521,0.2836,0.096424,1,0.7343085608927046,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,15,0,1,0.36,0.1156,0.2836,0.102096,1,0.7443709615117798,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,16,0,1,0.36,0.1156,0.2836,0.102096,1,0.7915030545157116,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-01-05,17,0,1,0.36,0.1156,0.194,0.06984,1,0.8218719530675913,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2012-01-05,18,0,1,0.34,0.1296,0.1642,0.055828,1,0.841917754177425,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-01-05,19,0,1,0.34,0.1156,0.0896,0.030464,1,0.8453556597500091,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-01-05,20,0,1,0.3,0.2400999999999999,0.0,0.0,1,0.8440735162678698,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-01-05,21,0,1,0.26,0.36,0.1343,0.034918,1,0.8463485753419405,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-01-05,22,0,1,0.26,0.36,0.1642,0.042692,1,0.8437551432947441,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-01-05,23,0,1,0.24,0.4899999999999999,0.1045,0.0250799999999999,1,0.8388922846577078,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-01-06,0,0,1,0.22,0.5625,0.0896,0.019712,0,0.8163168826313831,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,1,0,1,0.22,0.5625,0.0,0.0,0,0.8018548480591745,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,2,0,1,0.22,0.4760999999999999,0.1642,0.036124,0,0.7990380385685414,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,3,0,1,0.22,0.4760999999999999,0.1045,0.02299,0,0.8173170279753528,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,4,0,1,0.22,0.4760999999999999,0.1343,0.029546,0,0.8342918234201965,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,5,0,1,0.2,0.6400000000000001,0.1343,0.02686,0,0.9090063926361744,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2012-01-06,6,0,1,0.22,0.5328999999999999,0.1045,0.02299,0,0.9054121705685394,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2012-01-06,7,0,1,0.24,0.4225,0.0,0.0,1,0.9052410889673276,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2012-01-06,8,0,1,0.24,0.4899999999999999,0.1343,0.032232,1,0.8967975977869581,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2012-01-06,9,0,1,0.24,0.4899999999999999,0.1642,0.039408,1,0.854061979877075,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2012-01-06,10,0,1,0.26,0.4225,0.194,0.05044,1,0.7610313538911803,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,11,0,1,0.3,0.3136,0.1642,0.04926,1,0.7484355684678509,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,12,0,1,0.36,0.25,0.2537,0.091332,1,0.7706762783326729,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,13,0,1,0.4,0.1848999999999999,0.2836,0.11344,1,0.7616378079174793,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,14,0,1,0.46,0.1296,0.194,0.08924,1,0.7343085608927046,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,15,0,1,0.52,0.0729,0.2537,0.1319239999999999,1,0.7443709615117798,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,16,0,1,0.52,0.0729,0.2836,0.147472,1,0.7915030545157116,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,17,0,1,0.46,0.1296,0.2239,0.102994,1,0.8218719530675913,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-01-06,18,0,1,0.5,0.0841,0.2537,0.12685,1,0.841917754177425,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-01-06,19,0,1,0.46,0.1089,0.2836,0.130456,1,0.8453556597500091,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-01-06,20,0,1,0.42,0.1680999999999999,0.194,0.08148,1,0.8440735162678698,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-01-06,21,0,1,0.4,0.1848999999999999,0.2239,0.08956,1,0.8463485753419405,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-01-06,22,0,1,0.36,0.25,0.194,0.06984,1,0.8437551432947441,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-06,23,0,1,0.36,0.25,0.0,0.0,1,0.8388922846577078,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-01-07,0,0,0,0.36,0.25,0.1642,0.059112,0,0.8163168826313831,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,1,0,0,0.38,0.2116,0.1642,0.062396,0,0.8018548480591745,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,2,0,0,0.36,0.25,0.1045,0.0376199999999999,0,0.7990380385685414,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,3,0,0,0.32,0.3248999999999999,0.1045,0.03344,0,0.8173170279753528,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,4,0,0,0.32,0.3248999999999999,0.0896,0.028672,0,0.8342918234201965,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,5,0,0,0.26,0.5625,0.1045,0.02717,0,0.9090063926361744,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,6,0,0,0.26,0.5625,0.1045,0.02717,0,0.9054121705685394,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2012-01-07,7,0,0,0.22,0.7569,0.194,0.04268,1,0.9052410889673276,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2012-01-07,8,0,0,0.24,0.5625,0.1045,0.0250799999999999,1,0.8967975977869581,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2012-01-07,9,0,0,0.22,0.6400000000000001,0.1343,0.029546,1,0.854061979877075,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2012-01-07,10,0,0,0.28,0.5625,0.0896,0.025088,1,0.7610313538911803,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,11,0,0,0.34,0.3248999999999999,0.2239,0.076126,1,0.7484355684678509,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,12,0,0,0.4,0.1848999999999999,0.2239,0.08956,1,0.7706762783326729,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,13,0,0,0.44,0.1936,0.194,0.08536,1,0.7616378079174793,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,14,0,0,0.5,0.1763999999999999,0.2836,0.1418,1,0.7343085608927046,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,15,0,0,0.58,0.1369,0.2985,0.1731299999999999,1,0.7443709615117798,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-01-07,16,0,0,0.56,0.1369,0.2836,0.158816,1,0.7915030545157116,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-01-07,17,0,0,0.54,0.1848999999999999,0.1343,0.072522,1,0.8218719530675913,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-01-07,18,0,0,0.54,0.2025,0.1343,0.072522,1,0.841917754177425,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2012-01-07,19,0,0,0.52,0.1763999999999999,0.1045,0.05434,1,0.8453556597500091,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2012-01-07,20,0,0,0.5,0.1521,0.2537,0.12685,1,0.8440735162678698,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2012-01-07,21,0,0,0.44,0.1936,0.2239,0.0985159999999999,1,0.8463485753419405,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2012-01-07,22,0,0,0.44,0.1444,0.2537,0.1116279999999999,1,0.8437551432947441,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-07,23,0,0,0.42,0.1444,0.2239,0.094038,1,0.8388922846577078,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-01-08,0,0,0,0.38,0.16,0.2836,0.107768,0,0.8163168826313831,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,1,0,0,0.34,0.1763999999999999,0.194,0.06596,0,0.8018548480591745,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,2,0,0,0.36,0.1369,0.2836,0.102096,0,0.7990380385685414,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,3,0,0,0.34,0.1763999999999999,0.1343,0.045662,0,0.8173170279753528,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,4,0,0,0.32,0.2400999999999999,0.2537,0.0811839999999999,0,0.8342918234201965,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,5,0,0,0.32,0.2400999999999999,0.1045,0.03344,0,0.9090063926361744,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012-01-08,6,0,0,0.3,0.2704,0.0,0.0,0,0.9054121705685394,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-01-08,7,0,0,0.3,0.2704,0.0,0.0,1,0.9052410889673276,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-01-08,8,0,0,0.3,0.2704,0.1343,0.04029,1,0.8967975977869581,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-01-08,9,0,0,0.32,0.2809,0.1343,0.042976,1,0.854061979877075,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-01-08,10,0,0,0.34,0.2400999999999999,0.1642,0.055828,1,0.7610313538911803,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,11,0,0,0.36,0.2116,0.2239,0.080604,1,0.7484355684678509,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,12,0,0,0.38,0.1848999999999999,0.2239,0.0850819999999999,1,0.7706762783326729,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,13,0,0,0.4,0.1369,0.2985,0.1194,1,0.7616378079174793,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,14,0,0,0.4,0.16,0.194,0.0776,1,0.7343085608927046,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,15,0,0,0.4,0.1369,0.2836,0.11344,1,0.7443709615117798,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,16,0,0,0.4,0.1369,0.2985,0.1194,1,0.7915030545157116,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,17,0,0,0.38,0.16,0.2239,0.0850819999999999,1,0.8218719530675913,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-08,18,0,0,0.34,0.2116,0.2239,0.076126,1,0.841917754177425,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-01-08,19,0,0,0.32,0.2400999999999999,0.194,0.06208,1,0.8453556597500091,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-01-08,20,0,0,0.3,0.2704,0.1642,0.04926,1,0.8440735162678698,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-01-08,21,0,0,0.28,0.3136,0.2239,0.062692,1,0.8463485753419405,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-01-08,22,0,0,0.26,0.36,0.1045,0.02717,1,0.8437551432947441,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-01-08,23,0,0,0.26,0.3136,0.2537,0.0659619999999999,1,0.8388922846577078,0.9127134955483888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
